sèche I-Premise HighQuality
et I-Premise HighQuality
pâle. I-Premise HighQuality

NFS B-Premise HighQuality
: I-Premise HighQuality
anémie I-Premise HighQuality
légère, I-Premise HighQuality
cholestérol I-Premise HighQuality
385 I-Premise HighQuality
mg/dL I-Premise HighQuality
(normale I-Premise HighQuality
<220), I-Premise HighQuality
créatinine I-Premise HighQuality
1,3 I-Premise HighQuality
mg/dL I-Premise HighQuality
(normale I-Premise HighQuality
: I-Premise HighQuality
0,5-1,1), I-Premise HighQuality
protéinurie I-Premise HighQuality
négative, I-Premise HighQuality
TSH I-Premise HighQuality
187μIU/mL I-Premise HighQuality
(normale I-Premise HighQuality
0,35-5,5) I-Premise HighQuality
et I-Premise HighQuality
T4 I-Premise HighQuality
libre I-Premise HighQuality
0,2 I-Premise HighQuality
ng/dL I-Premise HighQuality
(normale I-Premise HighQuality
0,85-1,86). I-Premise HighQuality

Quelle O 
stratégie O 
vous O 
semble O 
la O 
plus O 
appropriée O 
? O 

1- O 
Réaliser B-Claim HighQuality
une I-Claim HighQuality
échographie I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
thyroïde I-Claim HighQuality
avant I-Claim HighQuality
de I-Claim HighQuality
commencer I-Claim HighQuality
le I-Claim HighQuality
traitement. I-Claim HighQuality

2- O 
Déterminer B-Claim HighQuality
la I-Claim HighQuality
T3 I-Claim HighQuality
libre I-Claim HighQuality
et I-Claim HighQuality
réaliser I-Claim HighQuality
une I-Claim HighQuality
IRM I-Claim HighQuality
hypophysaire. I-Claim HighQuality

3- O 
Traiter B-Claim HighQuality
avec I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
L-triiodothyronine I-Claim HighQuality
et I-Claim HighQuality
une I-Claim HighQuality
statine. I-Claim HighQuality

4- O 
Traiter B-Claim HighQuality
par I-Claim HighQuality
L-Tyroxine I-Claim HighQuality
et I-Claim HighQuality
doser I-Claim HighQuality
les I-Claim HighQuality
anticorps I-Claim HighQuality
anti-thyroïdiens. I-Claim HighQuality

5- O 
Effectuer B-Claim HighQuality
une I-Claim HighQuality
cytologie I-Claim HighQuality
thyroïdienne I-Claim HighQuality
avant I-Claim HighQuality
le I-Claim HighQuality
traitement. I-Claim HighQuality

BONNE O 
RÉPONSE O 
: O 
4 O 

Il B-Claim HighQuality
s'agit I-Claim HighQuality
d'une I-Claim HighQuality
hypothyroïdie I-Claim HighQuality
primaire I-Claim HighQuality
sévère. I-Claim HighQuality

Le B-Claim HighQuality
traitement I-Claim HighQuality
consiste I-Claim HighQuality
à I-Claim HighQuality
administrer I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
thyroxine. I-Claim HighQuality

En B-Claim HighQuality
l'absence I-Claim HighQuality
de I-Claim HighQuality
nodule, I-Claim HighQuality
ni I-Claim HighQuality
l'écho I-Claim HighQuality
ni I-Claim HighQuality
la I-Claim HighQuality
FNA I-Claim HighQuality
ne I-Claim HighQuality
sont I-Claim HighQuality
indiqués. I-Claim HighQuality

QUESTION O 
TYPE: O 
ENDOCRINOLOGIE O 

CLINICAL O 
CASE: O 

Une B-Premise HighQuality
femme I-Premise HighQuality
de I-Premise HighQuality
55 I-Premise HighQuality
ans I-Premise HighQuality
consulte I-Premise HighQuality
pour I-Premise HighQuality
fatigue I-Premise HighQuality
et I-Premise HighQuality
polyurie I-Premise HighQuality
depuis I-Premise HighQuality
deux I-Premise HighQuality
ans. I-Premise HighQuality

Les B-Premise HighQuality
analyses I-Premise HighQuality
révèlent I-Premise HighQuality
une I-Premise HighQuality
hypercalcémie, I-Premise HighQuality
une I-Premise HighQuality
augmentation I-Premise HighQuality
de I-Premise HighQuality
la I-Premise HighQuality
PTH I-Premise HighQuality
et I-Premise HighQuality
des I-Premise HighQuality
marqueurs I-Premise HighQuality
de I-Premise HighQuality
renouvellement I-Premise HighQuality
osseux. I-Premise HighQuality

L'étude B-Premise HighQuality
radiographique I-Premise HighQuality
montre I-Premise HighQuality
une I-Premise HighQuality
résorption I-Premise HighQuality
sous-périostée I-Premise HighQuality
et I-Premise HighQuality
une I-Premise HighQuality
ostéoporose. I-Premise HighQuality

La B-Premise HighQuality
scintigraphie I-Premise HighQuality
au I-Premise HighQuality
sestamibi I-Premise HighQuality
révèle I-Premise HighQuality
un I-Premise HighQuality
adénome I-Premise HighQuality
parathyroïdien. I-Premise HighQuality

La B-Premise HighQuality
parathyroïdectomie I-Premise HighQuality
est I-Premise HighQuality
réalisée I-Premise HighQuality
par I-Premise HighQuality
une I-Premise HighQuality
chirurgie I-Premise HighQuality
mini-invasive. I-Premise HighQuality

En B-Premise HighQuality
postopératoire, I-Premise HighQuality
le I-Premise HighQuality
patient I-Premise HighQuality
présente I-Premise HighQuality
une I-Premise HighQuality
hypocalcémie I-Premise HighQuality
sévère I-Premise HighQuality
et I-Premise HighQuality
une I-Premise HighQuality
tétanie, I-Premise HighQuality
avec I-Premise HighQuality
des I-Premise HighQuality
taux I-Premise HighQuality
de I-Premise HighQuality
PTH I-Premise HighQuality
inférieurs I-Premise HighQuality
à I-Premise HighQuality
5 I-Premise HighQuality
ng/l. I-Premise HighQuality

La B-Premise HighQuality
patiente I-Premise HighQuality
répond I-Premise HighQuality
bien I-Premise HighQuality
au I-Premise HighQuality
traitement I-Premise HighQuality
initial I-Premise HighQuality
par I-Premise HighQuality
calcium I-Premise HighQuality
intraveineux, I-Premise HighQuality
puis I-Premise HighQuality
par I-Premise HighQuality
calcium I-Premise HighQuality
et I-Premise HighQuality
vitamine I-Premise HighQuality
D I-Premise HighQuality
par I-Premise HighQuality
voie I-Premise HighQuality
orale. I-Premise HighQuality

Quel O 
est O 
le O 
diagnostic O 
le O 
plus O 
probable O 
? O 

1- O 
Hypoparathyroïdie B-Claim HighQuality
chirurgicale I-Claim HighQuality
permanente. I-Claim HighQuality

2- O 
Transfusion B-Claim HighQuality
de I-Claim HighQuality
sang I-Claim HighQuality
citraté. I-Claim HighQuality

3- O 
Insuffisance B-Claim HighQuality
en I-Claim HighQuality
vitamine I-Claim HighQuality
D. I-Claim HighQuality

4- O 
Le B-Claim HighQuality
syndrome I-Claim HighQuality
de I-Claim HighQuality
l'os I-Claim HighQuality
affamé. I-Claim HighQuality

5- O 
Ostéomalacie. B-Claim HighQuality

BONNE O 
RÉPONSE O 
: O 
4 O 

Question O 
de O 
très O 
haute O 
difficulté, O 
je O 
ne O 
m'inquiéterais O 
pas O 
d'échouer. O 

Il O 
est O 
facile O 
de O 
la O 
confondre O 
avec O 
la O 
réponse O 
de O 
l'hypoparathyroïdie. O 

L'hypoparathyroïdie B-Claim HighQuality
permanente I-Claim HighQuality
post-chirurgicale I-Claim HighQuality
après I-Claim HighQuality
parathyroïdectomie I-Claim HighQuality
d'un I-Claim HighQuality
adénome I-Claim HighQuality
par I-Claim HighQuality
chirurgie I-Claim HighQuality
mini-invasive I-Claim HighQuality
est I-Claim HighQuality
rare. I-Claim HighQuality

N'oubliez O 
pas O 
non O 
plus O 
que O 
pour O 
être O 
permanente, O 
elle O 
doit O 
durer O 
6 O 
mois O 
après O 
l'intervention. O 
J'écris O 
un O 
bref O 
résumé O 
du O 
syndrome O 
de O 
l'os O 
affamé O 
que O 
j'ai O 
trouvé O 
dans O 
un O 
cas O 
clinique O 
dans O 
les O 
annales O 
de O 
médecine O 
interne O 
[1] O 
: O 
"La B-Claim HighQuality
physiopathologie I-Claim HighQuality
du I-Claim HighQuality
syndrome I-Claim HighQuality
de I-Claim HighQuality
l'os I-Claim HighQuality
affamé I-Claim HighQuality
(HBS) I-Claim HighQuality
est I-Claim HighQuality
liée I-Claim HighQuality
à I-Claim HighQuality
un I-Claim HighQuality
déséquilibre I-Claim HighQuality
entre I-Claim HighQuality
la I-Claim HighQuality
formation I-Claim HighQuality
et I-Claim HighQuality
la I-Claim HighQuality
résorption I-Claim HighQuality
osseuse, I-Claim HighQuality
qui I-Claim HighQuality
est I-Claim HighQuality
associé I-Claim HighQuality
à I-Claim HighQuality
l'hypocalcémie, I-Claim HighQuality
l'hypophosphatémie I-Claim HighQuality
et I-Claim HighQuality
l'hypomagnésémie I-Claim HighQuality
(1). O 

Ce B-Claim HighQuality
syndrome I-Claim HighQuality
peut I-Claim HighQuality
être I-Claim HighQuality
observé I-Claim HighQuality
après I-Claim HighQuality
une I-Claim HighQuality
intervention I-Claim HighQuality
chirurgicale I-Claim HighQuality
chez I-Claim HighQuality
des I-Claim HighQuality
patients I-Claim HighQuality
atteints I-Claim HighQuality
d'hyperparathyroïdie I-Claim HighQuality
primaire I-Claim HighQuality
(HPT), I-Claim HighQuality
ainsi I-Claim HighQuality
que I-Claim HighQuality
dans I-Claim HighQuality
l'HPT I-Claim HighQuality
tertiaire I-Claim HighQuality
en I-Claim HighQuality
cas I-Claim HighQuality
d'insuffisance I-Claim HighQuality
rénale I-Claim HighQuality
chronique, I-Claim HighQuality
et I-Claim HighQuality
dans I-Claim HighQuality
une I-Claim HighQuality
moindre I-Claim HighQuality
mesure I-Claim HighQuality
après I-Claim HighQuality
le I-Claim HighQuality
traitement I-Claim HighQuality
de I-Claim HighQuality
processus I-Claim HighQuality
impliquant I-Claim HighQuality
un I-Claim HighQuality
excès I-Claim HighQuality
d'hormones I-Claim HighQuality
thyroïdiennes I-Claim HighQuality
circulantes I-Claim HighQuality
(2). I-Claim HighQuality

L'HPT B-Claim HighQuality
se I-Claim HighQuality
caractérise I-Claim HighQuality
par I-Claim HighQuality
un I-Claim HighQuality
excès I-Claim HighQuality
d'hormone I-Claim HighQuality
parathyroïdienne I-Claim HighQuality
(PTH) I-Claim HighQuality
qui I-Claim HighQuality
stimule I-Claim HighQuality
l'activité I-Claim HighQuality
ostéoclastique, I-Claim HighQuality
entraînant I-Claim HighQuality
une I-Claim HighQuality
déminéralisation I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
matrice I-Claim HighQuality
osseuse I-Claim HighQuality
et I-Claim HighQuality
libérant I-Claim HighQuality
du I-Claim HighQuality
calcium I-Claim HighQuality
dans I-Claim HighQuality
la I-Claim HighQuality
circulation I-Claim HighQuality
sanguine. I-Claim HighQuality

Après B-Claim HighQuality
la I-Claim HighQuality
parathyroïdectomie, I-Claim HighQuality
les I-Claim HighQuality
taux I-Claim HighQuality
sériques I-Claim HighQuality
de I-Claim HighQuality
PTH I-Claim HighQuality
chutent I-Claim HighQuality
de I-Claim HighQuality
façon I-Claim HighQuality
spectaculaire, I-Claim HighQuality
la I-Claim HighQuality
résorption I-Claim HighQuality
osseuse I-Claim HighQuality
induite I-Claim HighQuality
par I-Claim HighQuality
la I-Claim HighQuality
PTH I-Claim HighQuality
cesse I-Claim HighQuality
donc, I-Claim HighQuality
tandis I-Claim HighQuality
que I-Claim HighQuality
l'activité I-Claim HighQuality
ostéoblastique I-Claim HighQuality
se I-Claim HighQuality
poursuit, I-Claim HighQuality
entraînant I-Claim HighQuality
une I-Claim HighQuality
absorption I-Claim HighQuality
accrue I-Claim HighQuality
de I-Claim HighQuality
calcium, I-Claim HighQuality
de I-Claim HighQuality
phosphate I-Claim HighQuality
et I-Claim HighQuality
de I-Claim HighQuality
magnésium I-Claim HighQuality
par I-Claim HighQuality
l'os, I-Claim HighQuality
ce I-Claim HighQuality
qui I-Claim HighQuality
provoque I-Claim HighQuality
la I-Claim HighQuality
SHH I-Claim HighQuality
(3)". O 

QUESTION O 
TYPE: O 
GÉNÉTIQUE O 
ET O 
IMMUNOLOGIE O 

CLINICAL O 
CASE: O 

Un B-Premise HighQuality
homme I-Premise HighQuality
présente I-Premise HighQuality
une I-Premise HighQuality
délétion I-Premise HighQuality
partielle I-Premise HighQuality
du I-Premise HighQuality
gène I-Premise HighQuality
de I-Premise HighQuality
la I-Premise HighQuality
dystrophine I-Premise HighQuality
(chromosome I-Premise HighQuality
Xp21) I-Premise HighQuality
qui I-Premise HighQuality
provoque I-Premise HighQuality
la I-Premise HighQuality
sémiologie I-Premise HighQuality
de I-Premise HighQuality
la I-Premise HighQuality
dystrophie I-Premise HighQuality
musculaire I-Premise HighQuality
de I-Premise HighQuality
Becker. I-Premise HighQuality

Il B-Premise HighQuality
se I-Premise HighQuality
rend I-Premise HighQuality
à I-Premise HighQuality
la I-Premise HighQuality
clinique I-Premise HighQuality
génétique I-Premise HighQuality
avec I-Premise HighQuality
sa I-Premise HighQuality
femme, I-Premise HighQuality
afin I-Premise HighQuality
d'évaluer I-Premise HighQuality
les I-Premise HighQuality
risques I-Premise HighQuality
de I-Premise HighQuality
transmission I-Premise HighQuality
de I-Premise HighQuality
la I-Premise HighQuality
maladie. I-Premise HighQuality

Quelles O 
sont O 
les O 
informations O 
correctes O 
qui O 
seront O 
fournies O 
dans O 
le O 
cadre O 
du O 
conseil O 
génétique O 
? O 

1- O 
Selon B-Claim HighQuality
la I-Claim HighQuality
transmission I-Claim HighQuality
autosomique I-Claim HighQuality
dominante, I-Claim HighQuality
la I-Claim HighQuality
moitié I-Claim HighQuality
de I-Claim HighQuality
leur I-Claim HighQuality
descendance I-Claim HighQuality
héritera I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
maladie, I-Claim HighQuality
sans I-Claim HighQuality
distinction I-Claim HighQuality
de I-Claim HighQuality
sexe. I-Claim HighQuality

2- O 
Leurs B-Claim HighQuality
filles I-Claim HighQuality
n'hériteront I-Claim HighQuality
pas I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
maladie, I-Claim HighQuality
mais I-Claim HighQuality
tous I-Claim HighQuality
leurs I-Claim HighQuality
futurs I-Claim HighQuality
fils I-Claim HighQuality
seront I-Claim HighQuality
porteurs I-Claim HighQuality
et I-Claim HighQuality
pourront I-Claim HighQuality
transmettre I-Claim HighQuality
la I-Claim HighQuality
mutation I-Claim HighQuality
à I-Claim HighQuality
50%. I-Claim HighQuality

3- O 
Leurs B-Claim HighQuality
fils I-Claim HighQuality
n'hériteront I-Claim HighQuality
pas I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
maladie, I-Claim HighQuality
mais I-Claim HighQuality
toutes I-Claim HighQuality
leurs I-Claim HighQuality
futures I-Claim HighQuality
filles I-Claim HighQuality
seront I-Claim HighQuality
porteuses I-Claim HighQuality
et I-Claim HighQuality
pourront I-Claim HighQuality
transmettre I-Claim HighQuality
la I-Claim HighQuality
mutation I-Claim HighQuality
à I-Claim HighQuality
50%. I-Claim HighQuality

4- O 
Il B-Claim HighQuality
n'y I-Claim HighQuality
a I-Claim HighQuality
pas I-Claim HighQuality
de I-Claim HighQuality
risque I-Claim HighQuality
: I-Claim HighQuality
l'hérédité I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
maladie I-Claim HighQuality
est I-Claim HighQuality
de I-Claim HighQuality
type I-Claim HighQuality
mitochondrial, I-Claim HighQuality
jamais I-Claim HighQuality
transmise I-Claim HighQuality
par I-Claim HighQuality
les I-Claim HighQuality
hommes. I-Claim HighQuality

5- O 
Selon B-Claim HighQuality
le I-Claim HighQuality
mode I-Claim HighQuality
de I-Claim HighQuality
transmission I-Claim HighQuality
autosomique I-Claim HighQuality
récessif, I-Claim HighQuality
25 I-Claim HighQuality
% I-Claim HighQuality
de I-Claim HighQuality
leurs I-Claim HighQuality
enfants I-Claim HighQuality
manifesteront I-Claim HighQuality
la I-Claim HighQuality
maladie I-Claim HighQuality
dans I-Claim HighQuality
l'enfance, I-Claim HighQuality
quel I-Claim HighQuality
que I-Claim HighQuality
soit I-Claim HighQuality
leur I-Claim HighQuality
sexe. I-Claim HighQuality

BONNE O 
RÉPONSE O 
: O 
3 O 

C'est B-Claim HighQuality
l'homme I-Claim HighQuality
qui I-Claim HighQuality
est I-Claim HighQuality
atteint I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
maladie, I-Claim HighQuality
dont I-Claim HighQuality
on I-Claim HighQuality
nous I-Claim HighQuality
dit I-Claim HighQuality
qu'elle I-Claim HighQuality
est I-Claim HighQuality
liée I-Claim HighQuality
au I-Claim HighQuality
chromosome I-Claim HighQuality
X. I-Claim HighQuality
Il I-Claim HighQuality
ne I-Claim HighQuality
reste I-Claim HighQuality
donc I-Claim HighQuality
que I-Claim HighQuality
deux I-Claim HighQuality
options I-Claim HighQuality
: I-Claim HighQuality
2 I-Claim HighQuality
et I-Claim HighQuality
3. I-Claim HighQuality

2 B-Claim HighQuality
ne I-Claim HighQuality
l'est I-Claim HighQuality
pas I-Claim HighQuality
car I-Claim HighQuality
les I-Claim HighQuality
garçons I-Claim HighQuality
recevront I-Claim HighQuality
le I-Claim HighQuality
chromosome I-Claim HighQuality
Y I-Claim HighQuality
du I-Claim HighQuality
père I-Claim HighQuality
et I-Claim HighQuality
le I-Claim HighQuality
chromosome I-Claim HighQuality
X I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
mère, I-Claim HighQuality
qui I-Claim HighQuality
est I-Claim HighQuality
saine, I-Claim HighQuality
de I-Claim HighQuality
sorte I-Claim HighQuality
que I-Claim HighQuality
les I-Claim HighQuality
filles I-Claim HighQuality
peuvent I-Claim HighQuality
être I-Claim HighQuality
porteuses I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
maladie I-Claim HighQuality
(option I-Claim HighQuality
correcte I-Claim HighQuality
3). I-Claim HighQuality

QUESTION O 
TYPE: O 
GYNÉCOLOGIE O 
ET O 
OBSTÉTRIQUE O 

CLINICAL O 
CASE: O 

Une B-Premise HighQuality
femme I-Premise HighQuality
asymptomatique I-Premise HighQuality
de I-Premise HighQuality
32 I-Premise HighQuality
ans I-Premise HighQuality
consulte I-Premise HighQuality
pour I-Premise HighQuality
un I-Premise HighQuality
bilan I-Premise HighQuality
gynécologique I-Premise HighQuality
car I-Premise HighQuality
elle I-Premise HighQuality
souhaite I-Premise HighQuality
être I-Premise HighQuality
enceinte. I-Premise HighQuality

Au B-Premise HighQuality
cours I-Premise HighQuality
de I-Premise HighQuality
cet I-Premise HighQuality
examen, I-Premise HighQuality
un I-Premise HighQuality
myome I-Premise HighQuality
utérin I-Premise HighQuality
de I-Premise HighQuality
4 I-Premise HighQuality
cm I-Premise HighQuality
a I-Premise HighQuality
été I-Premise HighQuality
détecté, I-Premise HighQuality
en I-Premise HighQuality
partie I-Premise HighQuality
intramural I-Premise HighQuality
et I-Premise HighQuality
en I-Premise HighQuality
partie I-Premise HighQuality
sous-séreux, I-Premise HighQuality
situé I-Premise HighQuality
sur I-Premise HighQuality
la I-Premise HighQuality
face I-Premise HighQuality
antérieure I-Premise HighQuality
de I-Premise HighQuality
l'utérus I-Premise HighQuality
et I-Premise HighQuality
ne I-Premise HighQuality
déformant I-Premise HighQuality
pas I-Premise HighQuality
la I-Premise HighQuality
cavité I-Premise HighQuality
endométriale. I-Premise HighQuality

Quelle O 
attitude O 
recommanderiez-vous O 
? O 

1- O 
Myomectomie B-Claim HighQuality
par I-Claim HighQuality
laparoscopie. I-Claim HighQuality

2- O 
Myomectomie B-Claim HighQuality
laparotomique. I-Claim HighQuality

3- O 
Embolisation B-Claim HighQuality
du I-Claim HighQuality
myome I-Claim HighQuality
par I-Claim HighQuality
cathétérisme I-Claim HighQuality
artériel. I-Claim HighQuality

4- O 
Traitement B-Claim HighQuality
avec I-Claim HighQuality
des I-Claim HighQuality
analogues I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
Gn-Rh I-Claim HighQuality
pendant I-Claim HighQuality
trois I-Claim HighQuality
mois I-Claim HighQuality
avant I-Claim HighQuality
la I-Claim HighQuality
tentative I-Claim HighQuality
de I-Claim HighQuality
grossesse. I-Claim HighQuality

5- O 
Tentative B-Claim HighQuality
de I-Claim HighQuality
grossesse I-Claim HighQuality
sans I-Claim HighQuality
traitement I-Claim HighQuality
préalable. I-Claim HighQuality

BONNE O 
RÉPONSE O 
: O 
5 O 

La B-Claim HighQuality
bonne I-Claim HighQuality
réponse I-Claim HighQuality
est I-Claim HighQuality
5. I-Claim HighQuality

Un B-Claim HighQuality
fibrome I-Claim HighQuality
asymptomatique I-Claim HighQuality
de I-Claim HighQuality
cette I-Claim HighQuality
taille I-Claim HighQuality
qui I-Claim HighQuality
ne I-Claim HighQuality
déforme I-Claim HighQuality
pas I-Claim HighQuality
la I-Claim HighQuality
cavité I-Claim HighQuality
endométriale I-Claim HighQuality
ne I-Claim HighQuality
présente I-Claim HighQuality
aucun I-Claim HighQuality
risque I-Claim HighQuality
de I-Claim HighQuality
grossesse. I-Claim HighQuality

QUESTION O 
TYPE: O 
CHIRURGIE O 

CLINICAL O 
CASE: O 

Une B-Premise HighQuality
femme I-Premise HighQuality
de I-Premise HighQuality
76 I-Premise HighQuality
ans, I-Premise HighQuality
sans I-Premise HighQuality
antécédents I-Premise HighQuality
d'hypertension, I-Premise HighQuality
consulte I-Premise HighQuality
pour I-Premise HighQuality
un I-Premise HighQuality
ictère I-Premise HighQuality
indolore I-Premise HighQuality
et I-Premise HighQuality
un I-Premise HighQuality
prurit I-Premise HighQuality
avec I-Premise HighQuality
anorexie. I-Premise HighQuality

Les B-Premise HighQuality
examens I-Premise HighQuality
de I-Premise HighQuality
laboratoire I-Premise HighQuality
ont I-Premise HighQuality
révélé I-Premise HighQuality
un I-Premise HighQuality
taux I-Premise HighQuality
de I-Premise HighQuality
bilirubine I-Premise HighQuality
de I-Premise HighQuality
12 I-Premise HighQuality
mg/dl I-Premise HighQuality
(avec I-Premise HighQuality
9,5 I-Premise HighQuality
de I-Premise HighQuality
bilirubine I-Premise HighQuality
directe). I-Premise HighQuality

L'échographie B-Premise HighQuality
abdominale I-Premise HighQuality
montre I-Premise HighQuality
une I-Premise HighQuality
dilatation I-Premise HighQuality
des I-Premise HighQuality
voies I-Premise HighQuality
biliaires I-Premise HighQuality
intrahépatiques I-Premise HighQuality
et I-Premise HighQuality
extrahépatiques, I-Premise HighQuality
ainsi I-Premise HighQuality
qu'un I-Premise HighQuality
nodule I-Premise HighQuality
unique I-Premise HighQuality
de I-Premise HighQuality
2 I-Premise HighQuality
cm I-Premise HighQuality
situé I-Premise HighQuality
en I-Premise HighQuality
périphérie I-Premise HighQuality
dans I-Premise HighQuality
la I-Premise HighQuality
partie I-Premise HighQuality
antérieure I-Premise HighQuality
du I-Premise HighQuality
lobe I-Premise HighQuality
gauche. I-Premise HighQuality

La B-Premise HighQuality
tomodensitométrie I-Premise HighQuality
confirme I-Premise HighQuality
les I-Premise HighQuality
résultats I-Premise HighQuality
et I-Premise HighQuality
met I-Premise HighQuality
également I-Premise HighQuality
en I-Premise HighQuality
évidence I-Premise HighQuality
la I-Premise HighQuality
